Date,FIPS,Admin2,ratio,schooling,text,infect,perc_infected,herd_days
2020-11-14,27001.0,Aitkin,147.29950900163666,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    147.3<br>Trending:             Upward<br>Percent Infected:      23.35<br>New Cases / Total Cases: 40 / 458<br>New Deaths/ Total Deaths:         2 / 12,Between 15% and 30%,23.352637542490243,57.60676726108824
2020-11-15,27001.0,Aitkin,162.40715095052246,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    162.41<br>Trending:             Upward<br>Percent Infected:      24.98<br>New Cases / Total Cases: 32 / 490<br>New Deaths/ Total Deaths:         1 / 13,Between 15% and 30%,24.98426287296991,51.3803644914756
2020-11-16,27001.0,Aitkin,175.62633765579756,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    175.63<br>Trending:             Upward<br>Percent Infected:      26.67<br>New Cases / Total Cases: 33 / 523<br>New Deaths/ Total Deaths:         0 / 13,Between 15% and 30%,26.66687649502707,41.8395061728395
2020-11-17,27001.0,Aitkin,181.29170338662973,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    181.29<br>Trending:             Upward<br>Percent Infected:      27.38<br>New Cases / Total Cases: 14 / 537<br>New Deaths/ Total Deaths:         0 / 13,Between 15% and 30%,27.38071257711192,41.99949755957509
2020-11-18,27001.0,Aitkin,177.5147928994083,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    177.51<br>Trending:             Upward<br>Percent Infected:      27.94<br>New Cases / Total Cases: 11 / 548<br>New Deaths/ Total Deaths:         2 / 15,Between 15% and 30%,27.941583784464306,43.8460955843369
2020-11-19,27001.0,Aitkin,181.9211884678333,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    181.92<br>Trending:             Upward<br>Percent Infected:      28.71<br>New Cases / Total Cases: 15 / 563<br>New Deaths/ Total Deaths:         3 / 18,Between 15% and 30%,28.706408158126653,42.16714718710726
2020-11-20,27001.0,Aitkin,191.99294976709052,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    191.99<br>Trending:             Upward<br>Percent Infected:      30.29<br>New Cases / Total Cases: 31 / 594<br>New Deaths/ Total Deaths:         1 / 19,Between 30% and 50%,30.287045197028828,38.77791806958475
2020-11-21,27001.0,Aitkin,184.4391287926476,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    184.44<br>Trending:             Upward<br>Percent Infected:      31.41<br>New Cases / Total Cases: 22 / 616<br>New Deaths/ Total Deaths:         2 / 21,Between 30% and 50%,31.408787611733597,42.220972026879224
2020-11-22,27001.0,Aitkin,191.36346468588695,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    191.36<br>Trending:             Upward<br>Percent Infected:      32.99<br>New Cases / Total Cases: 31 / 647<br>New Deaths/ Total Deaths:         1 / 22,Between 30% and 50%,32.98942465063578,41.10772981048988
2020-11-23,27001.0,Aitkin,214.65441269041924,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    214.65<br>Trending:             Upward<br>Percent Infected:      35.13<br>New Cases / Total Cases: 42 / 689<br>New Deaths/ Total Deaths:         1 / 23,Between 30% and 50%,35.13093289689034,37.10791313401756
2020-11-24,27001.0,Aitkin,205.84162155356918,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    205.84<br>Trending:             Upward<br>Percent Infected:      35.28<br>New Cases / Total Cases: 3 / 692<br>New Deaths/ Total Deaths:         1 / 24,Between 30% and 50%,35.28389777162281,39.60589406610912
2020-11-25,27001.0,Aitkin,197.02883041671913,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    197.03<br>Trending:             Upward<br>Percent Infected:      35.59<br>New Cases / Total Cases: 6 / 698<br>New Deaths/ Total Deaths:         2 / 26,Between 30% and 50%,35.58982752108775,40.64609053497942
2020-11-26,27001.0,Aitkin,190.1044945234798,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    190.1<br>Trending:             Upward<br>Percent Infected:      35.59<br>New Cases / Total Cases: 0 / 698<br>New Deaths/ Total Deaths:         0 / 26,Between 30% and 50%,35.58982752108775,45.16232281664382
2020-11-27,27001.0,Aitkin,188.21603927986908,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    188.22<br>Trending:             Downward<br>Percent Infected:      36.56<br>New Cases / Total Cases: 19 / 717<br>New Deaths/ Total Deaths:         3 / 29,Between 30% and 50%,36.55860506106005,48.4871022784302
2020-11-28,27001.0,Aitkin,186.9570691174619,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    186.96<br>Trending:             Upward<br>Percent Infected:      38.5<br>New Cases / Total Cases: 38 / 755<br>New Deaths/ Total Deaths:         0 / 29,Between 30% and 50%,38.49616014100466,40.99218403055331
2020-11-29,27001.0,Aitkin,174.36736749339042,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    174.37<br>Trending:             Downward<br>Percent Infected:      39.11<br>New Cases / Total Cases: 12 / 767<br>New Deaths/ Total Deaths:         1 / 30,Between 30% and 50%,39.10801963993453,46.78261316872432
2020-11-30,27001.0,Aitkin,160.51869570691176,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    160.52<br>Trending:             Downward<br>Percent Infected:      39.67<br>New Cases / Total Cases: 11 / 778<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,39.66889084728691,62.212512137605906
2020-12-01,27001.0,Aitkin,158.00075538209745,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    158.0<br>Trending:             Downward<br>Percent Infected:      40.18<br>New Cases / Total Cases: 10 / 788<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,40.178773763061805,56.94701646090547
2020-12-02,27001.0,Aitkin,155.48281505728315,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    155.48<br>Trending:             Downward<br>Percent Infected:      40.54<br>New Cases / Total Cases: 7 / 795<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,40.535691804104246,55.854779177803174
2020-12-03,27001.0,Aitkin,148.5584791640438,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    148.56<br>Trending:             Downward<br>Percent Infected:      40.74<br>New Cases / Total Cases: 4 / 799<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,40.739644970414204,53.365480992543645
2020-12-04,27001.0,Aitkin,135.9687775399723,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    135.97<br>Trending:             Downward<br>Percent Infected:      41.3<br>New Cases / Total Cases: 11 / 810<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,41.30051617776659,57.1281030134076
2020-12-05,27001.0,Aitkin,134.08032229636157,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    134.08<br>Trending:             Downward<br>Percent Infected:      42.27<br>New Cases / Total Cases: 19 / 829<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,42.26929371773889,69.99883216549884
2020-12-06,27001.0,Aitkin,124.63804607830794,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    124.64<br>Trending:             Downward<br>Percent Infected:      43.09<br>New Cases / Total Cases: 16 / 845<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,43.08510638297872,64.9732510288066
2020-12-07,27001.0,Aitkin,108.27143396701499,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    108.27<br>Trending:             Downward<br>Percent Infected:      43.9<br>New Cases / Total Cases: 16 / 861<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,43.900919048218555,59.70980217164948
2020-12-08,27001.0,Aitkin,108.90091904821855,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    108.9<br>Trending:             Downward<br>Percent Infected:      44.1<br>New Cases / Total Cases: 4 / 865<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,44.10487221452851,63.99887766554423
2020-12-09,27001.0,Aitkin,103.86503839858996,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    103.87<br>Trending:             Downward<br>Percent Infected:      44.0<br>New Cases / Total Cases: -2 / 863<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,44.002895631373526,72.67519970951373
2020-12-10,27001.0,Aitkin,108.90091904821855,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    108.9<br>Trending:             Downward<br>Percent Infected:      44.41<br>New Cases / Total Cases: 8 / 871<br>New Deaths/ Total Deaths:         0 / 30,Between 30% and 50%,44.41080196399346,67.85991083676267
2020-12-11,27001.0,Aitkin,105.1240085609971,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    105.12<br>Trending:             Downward<br>Percent Infected:      45.07<br>New Cases / Total Cases: 13 / 884<br>New Deaths/ Total Deaths:         1 / 31,Between 30% and 50%,45.07364975450082,64.79612946279613
2020-12-12,27001.0,Aitkin,87.498426287297,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    87.5<br>Trending:             Downward<br>Percent Infected:      45.58<br>New Cases / Total Cases: 10 / 894<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,45.583532670275716,72.6909781576448
2020-12-13,27001.0,Aitkin,100.0881279113685,Armageddon?,County: Aitkin<br>MN Dept of <br>Health Statistic:    100.09<br>Trending:             Downward<br>Percent Infected:      47.22<br>New Cases / Total Cases: 32 / 926<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,47.21515800075538,55.56683432403598
2020-12-14,27001.0,Aitkin,95.0522472617399,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    95.05<br>Trending:             Downward<br>Percent Infected:      47.37<br>New Cases / Total Cases: 3 / 929<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,47.36812287548785,65.88108206245461
2020-12-15,27001.0,Aitkin,96.31121742414705,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    96.31<br>Trending:             Downward<br>Percent Infected:      47.98<br>New Cases / Total Cases: 12 / 941<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,47.97998237441772,57.84096816114361
2020-12-16,27001.0,Aitkin,92.53430693692559,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    92.53<br>Trending:             Downward<br>Percent Infected:      48.03<br>New Cases / Total Cases: 1 / 942<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,48.03097066599521,55.55586810439122
2020-12-17,27001.0,Aitkin,91.90482185572202,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    91.9<br>Trending:             Downward<br>Percent Infected:      48.18<br>New Cases / Total Cases: 3 / 945<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,48.18393554072768,59.02585919252598
2020-12-18,27001.0,Aitkin,87.498426287297,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    87.5<br>Trending:             Downward<br>Percent Infected:      48.39<br>New Cases / Total Cases: 4 / 949<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,48.387888707037646,66.76790123456787
2020-12-19,27001.0,Aitkin,85.60997104368626,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    85.61<br>Trending:             Downward<br>Percent Infected:      49.2<br>New Cases / Total Cases: 16 / 965<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,49.20370137227748,59.548078595026944
2020-12-20,27001.0,Aitkin,81.20357547526123,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    81.2<br>Trending:             Downward<br>Percent Infected:      49.66<br>New Cases / Total Cases: 9 / 974<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,49.662595996474884,86.7690329218106
2020-12-21,27001.0,Aitkin,71.13181417600403,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    71.13<br>Trending:             Downward<br>Percent Infected:      49.66<br>New Cases / Total Cases: 0 / 974<br>New Deaths/ Total Deaths:         0 / 31,Between 30% and 50%,49.662595996474884,92.55363511659796
2020-12-22,27001.0,Aitkin,69.2433589323933,Elem. & MS/HS distance,County: Aitkin<br>MN Dept of <br>Health Statistic:    69.24<br>Trending:             Downward<br>Percent Infected:      49.71<br>New Cases / Total Cases: 1 / 975<br>New Deaths/ Total Deaths:         1 / 32,Between 30% and 50%,49.713584288052374,122.29157588961483
