Date,FIPS,Admin2,schooling,text,infect,perc_infected
2020-12-26,27057.0,Hubbard,"Elem. hybrid, MS/HS distance",County: Hubbard<br>MN Dept of <br>Health Statistic:    45.14<br>Trending:             Downward<br>Percent Infected:      51.9<br>New Cases / Total Cases: 7 / 1377<br>New Deaths/ Total Deaths:         0 / 36,Less than 5%,51.89939974873203
2020-12-26,27059.0,Isanti,Elem. & MS/HS distance,County: Isanti<br>MN Dept of <br>Health Statistic:    50.5<br>Trending:             Downward<br>Percent Infected:      51.26<br>New Cases / Total Cases: 14 / 2569<br>New Deaths/ Total Deaths:         0 / 30,Less than 5%,51.258498374224054
2020-12-26,27061.0,Itasca,Elem. & MS/HS distance,County: Itasca<br>MN Dept of <br>Health Statistic:    53.4<br>Trending:             Downward<br>Percent Infected:      47.26<br>New Cases / Total Cases: 6 / 2633<br>New Deaths/ Total Deaths:         0 / 33,Less than 5%,47.25747839574562
2020-12-26,27063.0,Jackson,Elem. & MS/HS distance,County: Jackson<br>MN Dept of <br>Health Statistic:    93.44<br>Trending:             Downward<br>Percent Infected:      63.51<br>New Cases / Total Cases: 5 / 772<br>New Deaths/ Total Deaths:         1 / 7,Less than 5%,63.51005484460695
2020-12-26,27065.0,Kanabec,"Elem. hybrid, MS/HS distance",County: Kanabec<br>MN Dept of <br>Health Statistic:    47.13<br>Trending:             Downward<br>Percent Infected:      45.22<br>New Cases / Total Cases: 11 / 912<br>New Deaths/ Total Deaths:         0 / 18,Less than 5%,45.2176042112995
2020-12-26,27067.0,Kandiyohi,Elem. & MS/HS distance,County: Kandiyohi<br>MN Dept of <br>Health Statistic:    76.16<br>Trending:             Downward<br>Percent Infected:      99.73<br>New Cases / Total Cases: 27 / 5319<br>New Deaths/ Total Deaths:         3 / 63,Less than 5%,99.7335586471909
2020-12-26,27069.0,Kittson,"Elem. hybrid, MS/HS distance",County: Kittson<br>MN Dept of <br>Health Statistic:    44.21<br>Trending:             Downward<br>Percent Infected:      63.89<br>New Cases / Total Cases: 1 / 339<br>New Deaths/ Total Deaths:         0 / 18,Less than 5%,63.88785481619358
2020-12-26,27071.0,Koochiching,"Elem. hybrid, MS/HS distance",County: Koochiching<br>MN Dept of <br>Health Statistic:    44.98<br>Trending:             Downward<br>Percent Infected:      35.83<br>New Cases / Total Cases: 5 / 541<br>New Deaths/ Total Deaths:         0 / 8,Less than 5%,35.83367405347943
2020-12-26,27073.0,Lac qui Parle,Armageddon?,County: Lac qui Parle<br>MN Dept of <br>Health Statistic:    105.69<br>Trending:             Downward<br>Percent Infected:      71.18<br>New Cases / Total Cases: 6 / 582<br>New Deaths/ Total Deaths:         0 / 14,Less than 5%,71.17922391665408
2020-12-26,27075.0,Lake,"Elem. hybrid, MS/HS distance",County: Lake<br>MN Dept of <br>Health Statistic:    34.77<br>Trending:             Downward<br>Percent Infected:      40.27<br>New Cases / Total Cases: 1 / 529<br>New Deaths/ Total Deaths:         0 / 15,Less than 5%,40.267831970679445
2020-12-26,27077.0,Lake of the Woods,"Elem. hybrid, MS/HS distance",County: Lake of the Woods<br>MN Dept of <br>Health Statistic:    45.45<br>Trending:             Downward<br>Percent Infected:      32.49<br>New Cases / Total Cases: 1 / 150<br>New Deaths/ Total Deaths:         0 / 1,Less than 5%,32.48663101604278
2020-12-26,27079.0,Le Sueur,"Elem. hybrid, MS/HS distance",County: Le Sueur<br>MN Dept of <br>Health Statistic:    42.93<br>Trending:             Downward<br>Percent Infected:      53.22<br>New Cases / Total Cases: 12 / 1898<br>New Deaths/ Total Deaths:         0 / 15,Less than 5%,53.22047980060235
2020-12-26,27081.0,Lincoln,"Elem. hybrid, MS/HS distance",County: Lincoln<br>MN Dept of <br>Health Statistic:    44.33<br>Trending:             Downward<br>Percent Infected:      63.92<br>New Cases / Total Cases: 1 / 445<br>New Deaths/ Total Deaths:         0 / 1,Less than 5%,63.920907962404684
2020-12-26,27083.0,Lyon,Elem. & MS/HS distance,County: Lyon<br>MN Dept of <br>Health Statistic:    78.12<br>Trending:             Downward<br>Percent Infected:      88.11<br>New Cases / Total Cases: 10 / 2771<br>New Deaths/ Total Deaths:         1 / 29,Less than 5%,88.10983748135354
2020-12-26,27087.0,Mahnomen,Elem. & MS/HS distance,County: Mahnomen<br>MN Dept of <br>Health Statistic:    54.28<br>Trending:             Downward<br>Percent Infected:      56.57<br>New Cases / Total Cases: 2 / 386<br>New Deaths/ Total Deaths:         0 / 7,Less than 5%,56.56956757734757
2020-12-26,27089.0,Marshall,Elem. & MS/HS distance,County: Marshall<br>MN Dept of <br>Health Statistic:    57.84<br>Trending:             Downward<br>Percent Infected:      58.04<br>New Cases / Total Cases: 2 / 669<br>New Deaths/ Total Deaths:         0 / 12,Less than 5%,58.04305912596401
2020-12-26,27091.0,Martin,Elem. & MS/HS distance,County: Martin<br>MN Dept of <br>Health Statistic:    70.11<br>Trending:             Downward<br>Percent Infected:      63.54<br>New Cases / Total Cases: 2 / 1544<br>New Deaths/ Total Deaths:         1 / 25,Less than 5%,63.53909465020576
2020-12-26,27085.0,McLeod,Elem. & MS/HS distance,County: McLeod<br>MN Dept of <br>Health Statistic:    64.92<br>Trending:             Downward<br>Percent Infected:      68.27<br>New Cases / Total Cases: 17 / 3025<br>New Deaths/ Total Deaths:         2 / 38,Less than 5%,68.26539993870671
2020-12-26,27093.0,Meeker,Elem. & MS/HS distance,County: Meeker<br>MN Dept of <br>Health Statistic:    52.54<br>Trending:             Downward<br>Percent Infected:      64.49<br>New Cases / Total Cases: 12 / 1849<br>New Deaths/ Total Deaths:         0 / 31,Less than 5%,64.49444492291792
2020-12-26,27095.0,Mille Lacs,Elem. & MS/HS distance,County: Mille Lacs<br>MN Dept of <br>Health Statistic:    54.42<br>Trending:             Downward<br>Percent Infected:      61.68<br>New Cases / Total Cases: 8 / 2001<br>New Deaths/ Total Deaths:         0 / 43,Less than 5%,61.681698824066665
2020-12-26,27097.0,Morrison,"Elem. hybrid, MS/HS distance",County: Morrison<br>MN Dept of <br>Health Statistic:    46.43<br>Trending:             Downward<br>Percent Infected:      69.56<br>New Cases / Total Cases: 14 / 2867<br>New Deaths/ Total Deaths:         0 / 40,Less than 5%,69.55819804708561
2020-12-26,27099.0,Mower,Elem. & MS/HS distance,County: Mower<br>MN Dept of <br>Health Statistic:    54.42<br>Trending:             Downward<br>Percent Infected:      66.28<br>New Cases / Total Cases: 13 / 3278<br>New Deaths/ Total Deaths:         0 / 24,Less than 5%,66.27677100494233
2020-12-26,27101.0,Murray,Elem. & MS/HS distance,County: Murray<br>MN Dept of <br>Health Statistic:    56.14<br>Trending:             Downward<br>Percent Infected:      72.66<br>New Cases / Total Cases: 0 / 735<br>New Deaths/ Total Deaths:         0 / 5,Less than 5%,72.65682206492555
2020-12-26,27103.0,Nicollet,"Elem. hybrid, MS/HS distance",County: Nicollet<br>MN Dept of <br>Health Statistic:    42.01<br>Trending:             Downward<br>Percent Infected:      47.9<br>New Cases / Total Cases: 19 / 2027<br>New Deaths/ Total Deaths:         0 / 30,Less than 5%,47.90424228277995
2020-12-26,27105.0,Nobles,Elem. & MS/HS distance,County: Nobles<br>MN Dept of <br>Health Statistic:    57.33<br>Trending:             Downward<br>Percent Infected:      131.04<br>New Cases / Total Cases: 12 / 3499<br>New Deaths/ Total Deaths:         0 / 44,Less than 5%,131.03657127005408
2020-12-26,27107.0,Norman,"Elem. in-person, MS/HS hybrid",County: Norman<br>MN Dept of <br>Health Statistic:    14.12<br>Trending:             Downward<br>Percent Infected:      51.59<br>New Cases / Total Cases: 1 / 406<br>New Deaths/ Total Deaths:         0 / 8,Less than 5%,51.58588235294118
2020-12-26,27109.0,Olmsted,Elem. & MS/HS distance,County: Olmsted<br>MN Dept of <br>Health Statistic:    58.81<br>Trending:             Downward<br>Percent Infected:      45.56<br>New Cases / Total Cases: 67 / 8904<br>New Deaths/ Total Deaths:         2 / 56,Less than 5%,45.56259594549348
2020-12-26,27111.0,Otter Tail,Elem. & MS/HS distance,County: Otter Tail<br>MN Dept of <br>Health Statistic:    53.96<br>Trending:             Downward<br>Percent Infected:      57.07<br>New Cases / Total Cases: 21 / 4139<br>New Deaths/ Total Deaths:         1 / 49,Less than 5%,57.069247267899094
2020-12-26,27113.0,Pennington,"Elem. hybrid, MS/HS distance",County: Pennington<br>MN Dept of <br>Health Statistic:    38.95<br>Trending:             Downward<br>Percent Infected:      50.37<br>New Cases / Total Cases: 3 / 878<br>New Deaths/ Total Deaths:         0 / 14,Less than 5%,50.370422834478354
2020-12-26,27115.0,Pine,Armageddon?,County: Pine<br>MN Dept of <br>Health Statistic:    131.17<br>Trending:             Downward<br>Percent Infected:      64.19<br>New Cases / Total Cases: 21 / 2344<br>New Deaths/ Total Deaths:         0 / 12,Less than 5%,64.1887825822374
2020-12-26,27117.0,Pipestone,"Elem. hybrid, MS/HS distance",County: Pipestone<br>MN Dept of <br>Health Statistic:    46.02<br>Trending:             Downward<br>Percent Infected:      76.51<br>New Cases / Total Cases: 1 / 862<br>New Deaths/ Total Deaths:         0 / 21,Less than 5%,76.50887573964496
2020-12-26,27119.0,Polk,"Elem. hybrid, MS/HS distance",County: Polk<br>MN Dept of <br>Health Statistic:    44.32<br>Trending:             Downward<br>Percent Infected:      81.71<br>New Cases / Total Cases: 13 / 3164<br>New Deaths/ Total Deaths:         1 / 48,Less than 5%,81.71279173574798
2020-12-26,27121.0,Pope,"Elem. hybrid, MS/HS distance",County: Pope<br>MN Dept of <br>Health Statistic:    41.78<br>Trending:             Downward<br>Percent Infected:      48.96<br>New Cases / Total Cases: 4 / 680<br>New Deaths/ Total Deaths:         0 / 3,Less than 5%,48.964352386878836
2020-12-26,27123.0,Ramsey,Elem. & MS/HS distance,County: Ramsey<br>MN Dept of <br>Health Statistic:    53.86<br>Trending:             Downward<br>Percent Infected:      53.49<br>New Cases / Total Cases: 136 / 36339<br>New Deaths/ Total Deaths:         7 / 661,Less than 5%,53.48621986077216
2020-12-26,27125.0,Red Lake,Elem. & MS/HS distance,County: Red Lake<br>MN Dept of <br>Health Statistic:    83.85<br>Trending:             Downward<br>Percent Infected:      60.53<br>New Cases / Total Cases: 2 / 303<br>New Deaths/ Total Deaths:         0 / 3,Less than 5%,60.525277435265096
2020-12-26,27127.0,Redwood,Elem. & MS/HS distance,County: Redwood<br>MN Dept of <br>Health Statistic:    79.76<br>Trending:             Downward<br>Percent Infected:      69.31<br>New Cases / Total Cases: 13 / 1298<br>New Deaths/ Total Deaths:         0 / 26,Less than 5%,69.30652603823336
2020-12-26,27129.0,Renville,Elem. & MS/HS distance,County: Renville<br>MN Dept of <br>Health Statistic:    71.49<br>Trending:             Downward<br>Percent Infected:      70.88<br>New Cases / Total Cases: 8 / 1273<br>New Deaths/ Total Deaths:         0 / 38,Less than 5%,70.87778388781962
2020-12-26,27131.0,Rice,Elem. & MS/HS distance,County: Rice<br>MN Dept of <br>Health Statistic:    77.05<br>Trending:             Downward<br>Percent Infected:      64.8<br>New Cases / Total Cases: 46 / 5358<br>New Deaths/ Total Deaths:         2 / 50,Less than 5%,64.80290270560832
2020-12-26,27133.0,Rock,Elem. & MS/HS distance,County: Rock<br>MN Dept of <br>Health Statistic:    68.71<br>Trending:             Downward<br>Percent Infected:      87.74<br>New Cases / Total Cases: 1 / 1009<br>New Deaths/ Total Deaths:         0 / 10,Less than 5%,87.73913043478261
2020-12-26,27135.0,Roseau,Elem. & MS/HS distance,County: Roseau<br>MN Dept of <br>Health Statistic:    56.71<br>Trending:             Downward<br>Percent Infected:      84.93<br>New Cases / Total Cases: 8 / 1590<br>New Deaths/ Total Deaths:         0 / 14,Less than 5%,84.92581602373888
2020-12-26,27139.0,Scott,Elem. & MS/HS distance,County: Scott<br>MN Dept of <br>Health Statistic:    51.27<br>Trending:             Downward<br>Percent Infected:      58.58<br>New Cases / Total Cases: 84 / 10777<br>New Deaths/ Total Deaths:         2 / 76,Less than 5%,58.58126472186991
2020-12-26,27141.0,Sherburne,Elem. & MS/HS distance,County: Sherburne<br>MN Dept of <br>Health Statistic:    54.92<br>Trending:             Downward<br>Percent Infected:      62.44<br>New Cases / Total Cases: 31 / 7496<br>New Deaths/ Total Deaths:         1 / 56,Less than 5%,62.44225508546042
2020-12-26,27143.0,Sibley,"Elem. hybrid, MS/HS distance",County: Sibley<br>MN Dept of <br>Health Statistic:    47.09<br>Trending:             Downward<br>Percent Infected:      54.16<br>New Cases / Total Cases: 12 / 994<br>New Deaths/ Total Deaths:         0 / 4,Less than 5%,54.163471241170534
2020-12-26,27137.0,St. Louis,Elem. & MS/HS distance,County: St. Louis<br>MN Dept of <br>Health Statistic:    56.76<br>Trending:             Downward<br>Percent Infected:      49.49<br>New Cases / Total Cases: 97 / 12163<br>New Deaths/ Total Deaths:         3 / 189,Less than 5%,49.490279801075
2020-12-26,27145.0,Stearns,Elem. & MS/HS distance,County: Stearns<br>MN Dept of <br>Health Statistic:    52.58<br>Trending:             Downward<br>Percent Infected:      83.98<br>New Cases / Total Cases: 71 / 16701<br>New Deaths/ Total Deaths:         2 / 167,Less than 5%,83.98454136271923
2020-12-26,27147.0,Steele,"Elem. hybrid, MS/HS distance",County: Steele<br>MN Dept of <br>Health Statistic:    39.29<br>Trending:             Downward<br>Percent Infected:      54.57<br>New Cases / Total Cases: 16 / 2469<br>New Deaths/ Total Deaths:         0 / 9,Less than 5%,54.568746759802444
2020-12-26,27149.0,Stevens,"Elem. hybrid, MS/HS distance",County: Stevens<br>MN Dept of <br>Health Statistic:    47.93<br>Trending:             Downward<br>Percent Infected:      54.52<br>New Cases / Total Cases: 3 / 660<br>New Deaths/ Total Deaths:         0 / 6,Less than 5%,54.523202447730746
2020-12-26,27151.0,Swift,Elem. & MS/HS distance,County: Swift<br>MN Dept of <br>Health Statistic:    51.8<br>Trending:             Downward<br>Percent Infected:      68.27<br>New Cases / Total Cases: 0 / 781<br>New Deaths/ Total Deaths:         0 / 14,Less than 5%,68.27217785452191
2020-12-26,27153.0,Todd,"Elem. hybrid, MS/HS distance",County: Todd<br>MN Dept of <br>Health Statistic:    42.98<br>Trending:             Downward<br>Percent Infected:      72.38<br>New Cases / Total Cases: 10 / 2204<br>New Deaths/ Total Deaths:         0 / 24,Less than 5%,72.38241972105091
2020-12-26,27155.0,Traverse,Elem. & MS/HS distance,County: Traverse<br>MN Dept of <br>Health Statistic:    92.05<br>Trending:             Downward<br>Percent Infected:      49.96<br>New Cases / Total Cases: 0 / 201<br>New Deaths/ Total Deaths:         0 / 2,Less than 5%,49.957042037434796
2020-12-26,27157.0,Wabasha,Elem. & MS/HS distance,County: Wabasha<br>MN Dept of <br>Health Statistic:    61.96<br>Trending:             Downward<br>Percent Infected:      54.38<br>New Cases / Total Cases: 11 / 1452<br>New Deaths/ Total Deaths:         0 / 2,Less than 5%,54.38202247191011
2020-12-26,27159.0,Wadena,Elem. & MS/HS distance,County: Wadena<br>MN Dept of <br>Health Statistic:    70.9<br>Trending:             Downward<br>Percent Infected:      65.24<br>New Cases / Total Cases: 8 / 1102<br>New Deaths/ Total Deaths:         0 / 11,Less than 5%,65.2404619207718
2020-12-26,27161.0,Waseca,Elem. & MS/HS distance,County: Waseca<br>MN Dept of <br>Health Statistic:    79.52<br>Trending:             Downward<br>Percent Infected:      73.94<br>New Cases / Total Cases: 19 / 1699<br>New Deaths/ Total Deaths:         0 / 12,Less than 5%,73.94100580270793
2020-12-26,27163.0,Washington,Elem. & MS/HS distance,County: Washington<br>MN Dept of <br>Health Statistic:    54.11<br>Trending:             Downward<br>Percent Infected:      55.82<br>New Cases / Total Cases: 102 / 18086<br>New Deaths/ Total Deaths:         1 / 177,Less than 5%,55.82098765432099
2020-12-26,27165.0,Watonwan,"Elem. hybrid, MS/HS distance",County: Watonwan<br>MN Dept of <br>Health Statistic:    36.71<br>Trending:             Downward<br>Percent Infected:      75.82<br>New Cases / Total Cases: 1 / 1020<br>New Deaths/ Total Deaths:         1 / 6,Less than 5%,75.81903276131045
2020-12-26,27167.0,Wilkin,Elem. & MS/HS distance,County: Wilkin<br>MN Dept of <br>Health Statistic:    87.0<br>Trending:             Downward<br>Percent Infected:      74.91<br>New Cases / Total Cases: 0 / 574<br>New Deaths/ Total Deaths:         0 / 7,Less than 5%,74.90575157080714
2020-12-26,27169.0,Winona,"Elem. hybrid, MS/HS distance",County: Winona<br>MN Dept of <br>Health Statistic:    44.17<br>Trending:             Downward<br>Percent Infected:      56.04<br>New Cases / Total Cases: 19 / 3493<br>New Deaths/ Total Deaths:         0 / 42,Less than 5%,56.044093178036604
2020-12-26,27171.0,Wright,Elem. & MS/HS distance,County: Wright<br>MN Dept of <br>Health Statistic:    61.86<br>Trending:             Downward<br>Percent Infected:      62.13<br>New Cases / Total Cases: 52 / 10614<br>New Deaths/ Total Deaths:         1 / 82,Less than 5%,62.12983371514052
2020-12-26,27173.0,Yellow Medicine,Elem. & MS/HS distance,County: Yellow Medicine<br>MN Dept of <br>Health Statistic:    65.92<br>Trending:             Downward<br>Percent Infected:      70.66<br>New Cases / Total Cases: 3 / 847<br>New Deaths/ Total Deaths:         0 / 14,Less than 5%,70.66330209084354
2020-12-26,0,NA,"Elem. in-person, MS/HS hybrid",N,,
,0,NA,Elem. & MS/HS in-person,N,,
,0,NA,Elem. & MS/HS hybrid,N,,
,0,NA,"Elem. hybrid, MS/HS distance",N,,
,0,NA,Elem. & MS/HS distance,N,,
,0,NA,Armageddon?,N,,
,0,NA,"Elem. in-person, MS/HS hybrid",N,,
,0,NA,,N,Less than 5%,
,0,NA,,N,Between 5% and 10%,
,0,NA,,N,Between 10% and 15%,
,0,NA,,N,Between 15% and 20%,
